Seed,arrival rate,"(3,5)","(5,5)","(7,5)","(5,10)","(10,10)","(20,10)"
400137271,0.1219696970,100000.4698801356,4.2060511614,4.5983642334,100001.6819837938,6.3961337453,10.2765415120
400137271,0.1270101010,100000.3208044527,4.4954482873,4.8852753572,100004.4004251219,6.8427464952,11.0236029314
400137271,0.1320505051,100000.2570891191,4.8397766562,5.1808246829,100006.4842319269,7.3715269558,11.8333051012
400137271,0.1370909091,100000.1205045925,5.2230381172,5.4785074118,100003.3689344488,7.9195143497,12.5153789720
400137271,0.1421313131,100000.1662940499,5.5699996681,5.8504814346,100001.0302273879,8.5822629004,13.3696735981
400137271,0.1471717172,100001.3486389811,6.0614133125,6.2332652910,100000.2819673381,9.1748393560,14.2930530190
400137271,0.1522121212,100000.9457940206,6.6105715445,6.6583236630,100004.7049994484,10.0805587799,15.2054638287
400137271,0.1572525253,100001.5105395565,7.2374152188,7.1154869373,100000.1740528433,10.9224255702,16.3127274385
400137271,0.1622929293,100002.0041088708,7.9735285100,7.5413479924,100002.1978146265,12.2939647264,17.3771793315
400137271,0.1673333333,100001.2142352369,8.8411845784,8.1513994857,100002.1950954549,13.4521721729,18.6923292417
400137271,0.1723737374,100000.6018496743,9.8727963486,8.6763828527,100004.3504327031,15.0467618051,19.9908354769
400137271,0.1774141414,100000.2109876304,11.1361691841,9.3820975458,100006.9319839841,16.9239159573,21.3759935248
400137271,0.1824545455,100001.1381967511,12.9286139136,10.0082047595,100003.0439567570,20.3383936259,22.7206203827
400137271,0.1874949495,100000.2825138181,15.0525647461,10.8707597441,100004.0977220403,42076.9036651711,24.2567665931
400137271,0.1925353535,100002.1651646034,18.8993986681,11.4241412824,100004.5156445731,91316.8629947490,26.1736609620
400137271,0.1975757576,100002.3695070939,28.7649361417,12.5542159353,100000.8631188359,100000.0158795344,27.7641558345
400137271,0.2026161616,100002.1617656470,154.0365810314,13.6666047896,100003.1446495655,100000.1800822552,30.0309259974
400137271,0.2076565657,100000.7805835181,89093.8290826742,14.9470284243,100004.1680342757,100000.1200878412,32.4913059699
400137271,0.2126969697,100001.0582227176,100000.0317036065,16.3937376951,100006.5643665287,100000.2555746966,35.2174651634
400137271,0.2177373737,100000.9324554239,100000.1753101214,18.1734159021,100005.1564716894,100000.4601827649,38.0185992023
400137271,0.2227777778,100001.5244328797,100000.0590909707,19.8524028715,100005.9364983230,100000.1849034576,41.4207680425
400137271,0.2278181818,100000.0712332737,100000.0141094142,22.1846803579,100001.4529883713,100000.4935288891,44.3907099039
400137271,0.2328585859,100001.6198610303,100000.0624007655,26.4683985486,100005.1024156074,100000.6772922204,47.6339003440
400137271,0.2378989899,100000.2140091129,100000.3048174875,29.3704155401,100005.1883212702,100000.2018290081,52.8419246379
400137271,0.2429393939,100000.7720682002,100000.4224070594,35.2288352526,100007.8278795301,100000.3383978596,58.4653403957
400137271,0.2479797980,100002.6668849444,100000.2332169226,41.0673473594,100005.5105725204,100000.2431859481,64.2985710710
400137271,0.2530202020,100000.0889583182,100000.1924481610,52.9843735018,100004.7452066001,100000.0245365701,71.0396995273
400137271,0.2580606061,100000.5352676299,100000.4492830007,71.3654883701,100002.1404415150,100000.5995819431,79.7882915587
400137271,0.2631010101,100001.1820629367,100000.4330251691,116.8191160279,100006.4254040948,100000.3248335284,87.6577465176
400137271,0.2681414141,100003.1688312692,100000.4857522077,748.7562810561,100004.8533177893,100000.8563018068,103.5809933101
400137271,0.2731818182,100003.3417908293,100000.1839440327,30444.2104540969,100000.0453657088,100000.9208723502,116.1382821368
400137271,0.2782222222,100001.1345815929,100000.5899013053,63392.5687722444,100005.1076890941,100000.8045234022,134.2233030305
400137271,0.2832626263,100002.5890670007,100000.0068838394,94487.5564099036,100006.2806064914,100000.0811801159,162.4124131768
400137271,0.2883030303,100002.4162422800,100000.6646643658,100000.1135591375,100001.2135439516,100000.9743272142,202.6334201440
400137271,0.2933434343,100001.1321034753,100000.6451975362,100000.0590238667,100008.1394255637,100000.4656237036,253.7888885403
400137271,0.2983838384,100001.9540990047,100000.8831068692,100000.1565036874,100008.6345287210,100000.2493285243,362.8878364703
400137271,0.3034242424,100001.9583088722,100000.0240894521,100000.1216739623,100007.5230945783,100000.5689131642,600.6509664106
400137271,0.3084646465,100000.7880573788,100000.4484366624,100000.1699320316,100001.1495922033,100000.7510477543,2038.7565664498
400137271,0.3135050505,100003.4352281079,100000.4834564228,100000.1635445770,100003.9568294219,100001.2108772112,13016.2050053911
400137271,0.3185454545,100001.4966167116,100000.8599957314,100000.0764849910,100004.3540195176,100000.9606315931,40042.6423102380
400137271,0.3235858586,100003.5973513076,100000.2046822100,100000.1337076677,100005.4797733432,100000.5973387583,61123.3136500291
400137271,0.3286262626,100003.0017933903,100000.5707908588,100000.0605886975,100005.6194815497,100001.1553489330,89563.2082925744
400137271,0.3336666667,100003.3191975321,100000.1511038323,100000.0927600683,100007.8157563608,100001.0294302599,100000.0207458220
400137271,0.3387070707,100003.8403490848,100000.5412027428,100000.1327055023,100000.8593306037,100001.1808713633,100000.1396238613
400137271,0.3437474747,100002.3073070025,100000.6833000921,100000.2069641025,100005.7892457209,100000.5067066785,100000.1620851841
400137271,0.3487878788,100002.4915921746,100000.4347455824,100000.2577491338,100004.3681407018,100000.2639526978,100000.0507039239
400137271,0.3538282828,100001.2997588528,100000.5503453770,100000.1467326019,100003.0429675615,100001.0300994915,100000.0794920578
400137271,0.3588686869,100001.6095884726,100000.5046587886,100000.1068555758,100001.4859175615,100000.1878609118,100000.0736988310
400137271,0.3639090909,100003.0744822636,100000.3388154584,100000.2761918790,100005.9093902475,100001.0696178335,100000.2276459509
400137271,0.3689494949,100000.0670596379,100000.8109080923,100000.4407569524,100004.1192890380,100000.9523703374,100000.2590639179
400137271,0.3739898990,100002.9742260979,100000.2457974883,100000.4280487069,100006.5335152213,100001.4842764236,100000.2778695851
400137271,0.3790303030,100000.6858031325,100001.0460567242,100000.0357102152,100003.4436741933,100000.9533327376,100000.0664601392
400137271,0.3840707071,100003.2770357866,100000.1371057951,100000.3694949268,100008.6324482971,100000.5011039336,100000.0781877909
400137271,0.3891111111,100002.6241093816,100000.1889551073,100000.0825870060,100001.9416707737,100001.1786182326,100000.0499172782
400137271,0.3941515152,100001.1028109212,100000.8492220999,100000.5058792724,100003.8012666454,100000.6163561819,100000.1186314407
400137271,0.3991919192,100001.9589483381,100001.0297647954,100000.0359437752,100000.0075978687,100000.7304047809,100000.2098703788
400137271,0.4042323232,100001.3438783111,100000.6293607362,100000.2830673770,100005.5245207149,100001.1320344467,100000.0763189531
400137271,0.4092727273,100002.8481733818,100000.2342013494,100000.6495738848,100004.3571336698,100001.0600962118,100000.2424341652
400137271,0.4143131313,100002.2566149090,100000.5038852583,100000.3835905913,100006.2725077873,100001.0063225194,100000.2534550164
400137271,0.4193535354,100003.9996971208,100000.0944957434,100000.5513196463,100000.7640134308,100000.0782233015,100000.0867942025
400137271,0.4243939394,100002.2664946692,100000.1989975405,100000.3366737773,100008.6423928286,100000.8263758431,100000.2124424853
400137271,0.4294343434,100003.5919590897,100000.4693696847,100000.3918637946,100001.6505290748,100001.5709360364,100000.2242466632
400137271,0.4344747475,100003.4373569797,100000.7374213748,100000.6350523091,100002.9435398853,100000.4633076812,100000.4505874921
400137271,0.4395151515,100003.6765334759,100001.2382505245,100000.3957599755,100005.4655542415,100001.1012045833,100000.0722289178
400137271,0.4445555556,100003.2125491903,100001.1885681169,100000.2961487120,100002.4132780529,100001.3945870530,100000.1918923028
400137271,0.4495959596,100000.5503854309,100000.3911136889,100000.5809967855,100006.3275742690,100000.0692392708,100000.0368795566
400137271,0.4546363636,100000.4734974253,100000.9166368630,100000.4857722214,100008.0549284029,100001.7165843282,100000.4808932100
400137271,0.4596767677,100003.1306217203,100000.0604032181,100000.4542114858,100002.4906268895,100000.1995906205,100000.4599875570
400137271,0.4647171717,100000.9197084482,100000.3830911430,100000.6285313269,100003.3795494561,100001.0118159248,100000.0301453915
400137271,0.4697575758,100002.2437932040,100001.3181417015,100000.3644429662,100005.8246350516,100000.3703290960,100000.0551031480
400137271,0.4747979798,100003.1488927531,100001.1326508651,100000.7990256280,100006.3486709165,100001.0821291454,100000.2610388050
400137271,0.4798383838,100003.5396893900,100000.8714077757,100000.3096884947,100003.3151019640,100000.3957996678,100000.3296436293
400137271,0.4848787879,100001.1264013235,100000.3285605298,100000.1995598973,100008.1326013672,100001.4171490321,100000.3215714088
400137271,0.4899191919,100004.1977783934,100001.3488500312,100000.4676214396,100001.5347280595,100001.6543808512,100000.2457006859
400137271,0.4949595960,100001.0982012537,100001.0503532843,100000.6253992804,100006.6362683666,100000.3118488519,100000.5601909918
400137271,0.5000000000,100003.8346982456,100000.7501155160,100000.6199916474,100002.0693061273,100001.4288946391,100000.2537998212

