Seed,arrival rate,"(3,5)","(5,5)","(7,5)","(5,10)","(10,10)","(20,10)"
400137271,0.6165454545,1.3206389407,1.0003263017,0.8604367606,1.7074023641,1.0704201795,0.7719332158
400137271,0.6266363636,1.3213486122,1.0001766197,0.8607115603,1.7076959228,1.0701431011,0.7724538205
400137271,0.6367272727,1.3211753600,1.0000244314,0.8603079671,1.7076894990,1.0706933074,0.7723629278
400137271,0.6468181818,1.3212010347,1.0002385784,0.8602023240,1.7079541507,1.0703207088,0.7724966967
400137271,0.6569090909,1.3212436130,1.0001390411,0.8601499842,1.7081186868,1.0703410256,0.7720868942
400137271,0.6670000000,1.3211422730,0.9998683261,0.8604385119,1.7082572254,1.0705382825,0.7719967458
400137271,0.6770909091,1.3214126645,1.0001481710,0.8600357398,1.7080531339,1.0701548813,0.7728144248
400137271,0.6871818182,1.3210463111,1.0002220468,0.8598472180,1.7081502689,1.0701623172,0.7724012555
400137271,0.6972727273,1.3210199192,1.0001987980,0.8603655159,1.7072462977,1.0704122245,0.7729112752
400137271,0.7073636364,1.3213270406,1.0002227650,0.8605181085,1.7078690790,1.0695959206,0.7725010941
400137271,0.7174545455,1.3211595812,1.0002035994,0.8600597467,1.7082849844,1.0702569141,0.7729199385
400137271,0.7275454545,1.3208324725,1.0000536196,0.8601862406,1.7078423908,1.0704507687,0.7725771372
400137271,0.7376363636,1.3213844641,1.0004150913,0.8606793928,1.7077350351,1.0706565834,0.7721113279
400137271,0.7477272727,1.3210070159,0.9999024888,0.8606553600,1.7080173257,1.0700430496,0.7721346901
400137271,0.7578181818,1.3212932493,0.9991960676,0.8595035625,1.7076894970,1.0698778846,0.7716483165
400137271,0.7679090909,1.3209517097,0.9999668823,0.8605088634,1.7079023589,1.0703661660,0.7721434252
400137271,0.7780000000,1.3211364299,1.0001038975,0.8604327182,1.7076230265,1.0700565300,0.7723866068
400137271,0.7880909091,1.3209490988,1.0001915205,0.8602078228,1.7079186627,1.0702335859,0.7725303990
400137271,0.7981818182,1.3207623321,1.0002135871,0.8601912522,1.7078323137,1.0702552082,0.7722358490
400137271,0.8082727273,1.3208674645,1.0002280623,0.8597398636,1.7079620964,1.0705249206,0.7723599226
400137271,0.8183636364,1.3208677230,1.0000567691,0.8598932337,1.7074966382,1.0705065493,0.7722381238
400137271,0.8284545455,1.3211142705,1.0002681600,0.8601906039,1.7078704583,1.0703739262,0.7718633179
400137271,0.8385454545,1.3211963546,1.0002102081,0.8603646838,1.7081133864,1.0704025296,0.7720031764
400137271,0.8486363636,1.3211467583,0.9998658736,0.8603031970,1.7076549976,1.0699097914,0.7721406854
400137271,0.8587272727,1.3210343041,0.9998742347,0.8601174045,1.7080961000,1.0703618143,0.7725929605
400137271,0.8688181818,1.3211983843,1.0000465046,0.8606885505,1.7078584147,1.0704009357,0.7717203012
400137271,0.8789090909,1.3213449604,1.0001008276,0.8608275472,1.7081462541,1.0706490942,0.7723663532
400137271,0.8890000000,1.3206336366,0.9998202451,0.8605169870,1.7079256800,1.0702039365,0.7720448330
400137271,0.8990909091,1.3216918994,1.0003824991,0.8605105604,1.7079859946,1.0703120005,0.7715589805
400137271,0.9091818182,1.3211748836,0.9999510777,0.8599197056,1.7078953162,1.0703878500,0.7723874398
400137271,0.9192727273,1.3207836675,1.0003132052,0.8608198859,1.7073709490,1.0699583282,0.7723236189
400137271,0.9293636364,1.3212393743,1.0005379611,0.8608289463,1.7075218064,1.0699277403,0.7724210426
400137271,0.9394545455,1.3213091778,1.0000702596,0.8607437763,1.7069837269,1.0704974711,0.7720822676
400137271,0.9495454545,1.3208742101,0.9998606951,0.8599944404,1.7076745538,1.0702824415,0.7716571147
400137271,0.9596363636,1.3208581064,0.9995821087,0.8604418110,1.7081920892,1.0699927450,0.7722860350
400137271,0.9697272727,1.3212641059,1.0000107874,0.8606461629,1.7079126332,1.0704447725,0.7720158697
400137271,0.9798181818,1.3210348633,0.9997225490,0.8602980706,1.7076227467,1.0703685304,0.7717407835
400137271,0.9899090909,1.3212026439,1.0002021145,0.8605198272,1.7076084559,1.0700982523,0.7728195438
400137271,1.0000000000,1.3211083805,1.0001565565,0.8609563854,1.7076680629,1.0699758685,0.7719305744

